def,county,geotypv,geotype,COUNTYFI_1,strata,ind,ind_strt,metric,value,climReg
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),San Francisco,6075,CO,6075,none,pm,pm_none,UL95,NA,Bay Area
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),San Joaquin,6077,CO,6077,none,pm,pm_none,UL95,NA,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),San Luis Obispo,6079,CO,6079,none,pm,pm_none,UL95,NA,Central Coast
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),San Mateo,6081,CO,6081,none,pm,pm_none,UL95,NA,Bay Area
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Santa Barbara,6083,CO,6083,none,pm,pm_none,UL95,NA,Central Coast
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Santa Clara,6085,CO,6085,none,pm,pm_none,UL95,NA,Bay Area
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Santa Cruz,6087,CO,6087,none,pm,pm_none,UL95,NA,Central Coast
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Shasta,6089,CO,6089,none,pm,pm_none,UL95,NA,North
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Sierra,6091,CO,6091,none,pm,pm_none,UL95,NA,North Sierra
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Siskiyou,6093,CO,6093,none,pm,pm_none,UL95,NA,North
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Solano,6095,CO,6095,none,pm,pm_none,UL95,NA,Bay Area
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Sonoma,6097,CO,6097,none,pm,pm_none,UL95,NA,Bay Area
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Stanislaus,6099,CO,6099,none,pm,pm_none,UL95,NA,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Sutter,6101,CO,6101,none,pm,pm_none,UL95,NA,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Tehama,6103,CO,6103,none,pm,pm_none,UL95,NA,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Trinity,6105,CO,6105,none,pm,pm_none,UL95,NA,North
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Tulare,6107,CO,6107,none,pm,pm_none,UL95,NA,Southern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Tuolumne,6109,CO,6109,none,pm,pm_none,UL95,NA,North Sierra
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Ventura,6111,CO,6111,none,pm,pm_none,UL95,NA,South Coast
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Yolo,6113,CO,6113,none,pm,pm_none,UL95,NA,Northern Central Valley
Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5),Yuba,6115,CO,6115,none,pm,pm_none,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alameda,6001,CO,6001,Child,poverty,poverty_Child,UL95,15.1148936,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alpine,6003,CO,6003,Child,poverty,poverty_Child,UL95,31.1234043,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Amador,6005,CO,6005,Child,poverty,poverty_Child,UL95,11.1553191,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Butte,6007,CO,6007,Child,poverty,poverty_Child,UL95,24.9829787,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Calaveras,6009,CO,6009,Child,poverty,poverty_Child,UL95,15.9617021,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Colusa,6011,CO,6011,Child,poverty,poverty_Child,UL95,32.2829787,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Contra Costa,6013,CO,6013,Child,poverty,poverty_Child,UL95,12.8723404,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Del Norte,6015,CO,6015,Child,poverty,poverty_Child,UL95,39.7106383,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",El Dorado,6017,CO,6017,Child,poverty,poverty_Child,UL95,11.787234,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Fresno,6019,CO,6019,Child,poverty,poverty_Child,UL95,33.7297872,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Glenn,6021,CO,6021,Child,poverty,poverty_Child,UL95,29.5723404,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Humboldt,6023,CO,6023,Child,poverty,poverty_Child,UL95,22.9978723,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Imperial,6025,CO,6025,Child,poverty,poverty_Child,UL95,31.2787234,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Inyo,6027,CO,6027,Child,poverty,poverty_Child,UL95,23.1531915,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kern,6029,CO,6029,Child,poverty,poverty_Child,UL95,29.8106383,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kings,6031,CO,6031,Child,poverty,poverty_Child,UL95,31.4978723,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lake,6033,CO,6033,Child,poverty,poverty_Child,UL95,34,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lassen,6035,CO,6035,Child,poverty,poverty_Child,UL95,22.9234043,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Los Angeles,6037,CO,6037,Child,poverty,poverty_Child,UL95,22.8765957,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Madera,6039,CO,6039,Child,poverty,poverty_Child,UL95,32.4553191,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Marin,6041,CO,6041,Child,poverty,poverty_Child,UL95,9.5680851,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mariposa,6043,CO,6043,Child,poverty,poverty_Child,UL95,31.2617021,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mendocino,6045,CO,6045,Child,poverty,poverty_Child,UL95,29.1042553,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Merced,6047,CO,6047,Child,poverty,poverty_Child,UL95,32.6595745,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Modoc,6049,CO,6049,Child,poverty,poverty_Child,UL95,44.0829787,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mono,6051,CO,6051,Child,poverty,poverty_Child,UL95,25.0893617,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Monterey,6053,CO,6053,Child,poverty,poverty_Child,UL95,21.6489362,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Napa,6055,CO,6055,Child,poverty,poverty_Child,UL95,14.5021277,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Nevada,6057,CO,6057,Child,poverty,poverty_Child,UL95,14.7978723,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Orange,6059,CO,6059,Child,poverty,poverty_Child,UL95,14.1957447,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Placer,6061,CO,6061,Child,poverty,poverty_Child,UL95,8.2106383,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Plumas,6063,CO,6063,Child,poverty,poverty_Child,UL95,24.6446809,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Riverside,6065,CO,6065,Child,poverty,poverty_Child,UL95,19.0148936,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sacramento,6067,CO,6067,Child,poverty,poverty_Child,UL95,20.7723404,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Benito,6069,CO,6069,Child,poverty,poverty_Child,UL95,16.3361702,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Bernardino,6071,CO,6071,Child,poverty,poverty_Child,UL95,21.3340426,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Diego,6073,CO,6073,Child,poverty,poverty_Child,UL95,16.8148936,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Francisco,6075,CO,6075,Child,poverty,poverty_Child,UL95,14.0489362,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Joaquin,6077,CO,6077,Child,poverty,poverty_Child,UL95,22.8106383,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Luis Obispo,6079,CO,6079,Child,poverty,poverty_Child,UL95,13.4446809,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Mateo,6081,CO,6081,Child,poverty,poverty_Child,UL95,10.1723404,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Barbara,6083,CO,6083,Child,poverty,poverty_Child,UL95,18.987234,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Clara,6085,CO,6085,Child,poverty,poverty_Child,UL95,11.7148936,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Cruz,6087,CO,6087,Child,poverty,poverty_Child,UL95,16.6255319,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Shasta,6089,CO,6089,Child,poverty,poverty_Child,UL95,26.0404255,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sierra,6091,CO,6091,Child,poverty,poverty_Child,UL95,38.9297872,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Siskiyou,6093,CO,6093,Child,poverty,poverty_Child,UL95,27.5085106,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Solano,6095,CO,6095,Child,poverty,poverty_Child,UL95,15.9489362,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sonoma,6097,CO,6097,Child,poverty,poverty_Child,UL95,14.2297872,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Stanislaus,6099,CO,6099,Child,poverty,poverty_Child,UL95,24.6489362,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sutter,6101,CO,6101,Child,poverty,poverty_Child,UL95,22.8595745,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tehama,6103,CO,6103,Child,poverty,poverty_Child,UL95,36.1957447,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Trinity,6105,CO,6105,Child,poverty,poverty_Child,UL95,25.9638298,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tulare,6107,CO,6107,Child,poverty,poverty_Child,UL95,33.787234,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tuolumne,6109,CO,6109,Child,poverty,poverty_Child,UL95,18.5893617,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Ventura,6111,CO,6111,Child,poverty,poverty_Child,UL95,13.7531915,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yolo,6113,CO,6113,Child,poverty,poverty_Child,UL95,19.5021277,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yuba,6115,CO,6115,Child,poverty,poverty_Child,UL95,34.4191489,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alameda,6001,CO,6001,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alpine,6003,CO,6003,Concentrated,poverty,poverty_Concentrated,UL95,NA,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Amador,6005,CO,6005,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Butte,6007,CO,6007,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Calaveras,6009,CO,6009,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Colusa,6011,CO,6011,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Contra Costa,6013,CO,6013,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Del Norte,6015,CO,6015,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",El Dorado,6017,CO,6017,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Fresno,6019,CO,6019,Concentrated,poverty,poverty_Concentrated,UL95,NA,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Glenn,6021,CO,6021,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Humboldt,6023,CO,6023,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Imperial,6025,CO,6025,Concentrated,poverty,poverty_Concentrated,UL95,NA,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Inyo,6027,CO,6027,Concentrated,poverty,poverty_Concentrated,UL95,NA,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kern,6029,CO,6029,Concentrated,poverty,poverty_Concentrated,UL95,NA,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kings,6031,CO,6031,Concentrated,poverty,poverty_Concentrated,UL95,NA,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lake,6033,CO,6033,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lassen,6035,CO,6035,Concentrated,poverty,poverty_Concentrated,UL95,NA,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Los Angeles,6037,CO,6037,Concentrated,poverty,poverty_Concentrated,UL95,NA,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Madera,6039,CO,6039,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Marin,6041,CO,6041,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mariposa,6043,CO,6043,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mendocino,6045,CO,6045,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Merced,6047,CO,6047,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Modoc,6049,CO,6049,Concentrated,poverty,poverty_Concentrated,UL95,NA,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mono,6051,CO,6051,Concentrated,poverty,poverty_Concentrated,UL95,NA,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Monterey,6053,CO,6053,Concentrated,poverty,poverty_Concentrated,UL95,NA,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Napa,6055,CO,6055,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Nevada,6057,CO,6057,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Orange,6059,CO,6059,Concentrated,poverty,poverty_Concentrated,UL95,NA,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Placer,6061,CO,6061,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Plumas,6063,CO,6063,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Riverside,6065,CO,6065,Concentrated,poverty,poverty_Concentrated,UL95,NA,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sacramento,6067,CO,6067,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Benito,6069,CO,6069,Concentrated,poverty,poverty_Concentrated,UL95,NA,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Bernardino,6071,CO,6071,Concentrated,poverty,poverty_Concentrated,UL95,NA,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Diego,6073,CO,6073,Concentrated,poverty,poverty_Concentrated,UL95,NA,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Francisco,6075,CO,6075,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Joaquin,6077,CO,6077,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Luis Obispo,6079,CO,6079,Concentrated,poverty,poverty_Concentrated,UL95,NA,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Mateo,6081,CO,6081,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Barbara,6083,CO,6083,Concentrated,poverty,poverty_Concentrated,UL95,NA,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Clara,6085,CO,6085,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Cruz,6087,CO,6087,Concentrated,poverty,poverty_Concentrated,UL95,NA,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Shasta,6089,CO,6089,Concentrated,poverty,poverty_Concentrated,UL95,NA,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sierra,6091,CO,6091,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Siskiyou,6093,CO,6093,Concentrated,poverty,poverty_Concentrated,UL95,NA,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Solano,6095,CO,6095,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sonoma,6097,CO,6097,Concentrated,poverty,poverty_Concentrated,UL95,NA,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Stanislaus,6099,CO,6099,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sutter,6101,CO,6101,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tehama,6103,CO,6103,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Trinity,6105,CO,6105,Concentrated,poverty,poverty_Concentrated,UL95,NA,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tulare,6107,CO,6107,Concentrated,poverty,poverty_Concentrated,UL95,NA,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tuolumne,6109,CO,6109,Concentrated,poverty,poverty_Concentrated,UL95,NA,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Ventura,6111,CO,6111,Concentrated,poverty,poverty_Concentrated,UL95,NA,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yolo,6113,CO,6113,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yuba,6115,CO,6115,Concentrated,poverty,poverty_Concentrated,UL95,NA,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alameda,6001,CO,6001,Overall,poverty,poverty_Overall,UL95,11.7574468,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Alpine,6003,CO,6003,Overall,poverty,poverty_Overall,UL95,20.8446809,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Amador,6005,CO,6005,Overall,poverty,poverty_Overall,UL95,9.6680851,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Butte,6007,CO,6007,Overall,poverty,poverty_Overall,UL95,19.5914894,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Calaveras,6009,CO,6009,Overall,poverty,poverty_Overall,UL95,10.3255319,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Colusa,6011,CO,6011,Overall,poverty,poverty_Overall,UL95,18.693617,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Contra Costa,6013,CO,6013,Overall,poverty,poverty_Overall,UL95,9.4765957,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Del Norte,6015,CO,6015,Overall,poverty,poverty_Overall,UL95,25.693617,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",El Dorado,6017,CO,6017,Overall,poverty,poverty_Overall,UL95,8.7340426,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Fresno,6019,CO,6019,Overall,poverty,poverty_Overall,UL95,23.2148936,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Glenn,6021,CO,6021,Overall,poverty,poverty_Overall,UL95,20.4787234,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Humboldt,6023,CO,6023,Overall,poverty,poverty_Overall,UL95,19.1297872,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Imperial,6025,CO,6025,Overall,poverty,poverty_Overall,UL95,23.306383,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Inyo,6027,CO,6027,Overall,poverty,poverty_Overall,UL95,14.7595745,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kern,6029,CO,6029,Overall,poverty,poverty_Overall,UL95,21.3148936,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Kings,6031,CO,6031,Overall,poverty,poverty_Overall,UL95,20.9680851,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lake,6033,CO,6033,Overall,poverty,poverty_Overall,UL95,21.7212766,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Lassen,6035,CO,6035,Overall,poverty,poverty_Overall,UL95,17.0595745,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Los Angeles,6037,CO,6037,Overall,poverty,poverty_Overall,UL95,15.9382979,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Madera,6039,CO,6039,Overall,poverty,poverty_Overall,UL95,21.206383,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Marin,6041,CO,6041,Overall,poverty,poverty_Overall,UL95,7.7148936,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mariposa,6043,CO,6043,Overall,poverty,poverty_Overall,UL95,16.4319149,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mendocino,6045,CO,6045,Overall,poverty,poverty_Overall,UL95,19.1255319,North Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Merced,6047,CO,6047,Overall,poverty,poverty_Overall,UL95,23.4680851,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Modoc,6049,CO,6049,Overall,poverty,poverty_Overall,UL95,23.6425532,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Mono,6051,CO,6051,Overall,poverty,poverty_Overall,UL95,16.7659574,Southeast Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Monterey,6053,CO,6053,Overall,poverty,poverty_Overall,UL95,14.7340426,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Napa,6055,CO,6055,Overall,poverty,poverty_Overall,UL95,11.3106383,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Nevada,6057,CO,6057,Overall,poverty,poverty_Overall,UL95,10.1914894,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Orange,6059,CO,6059,Overall,poverty,poverty_Overall,UL95,10.4574468,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Placer,6061,CO,6061,Overall,poverty,poverty_Overall,UL95,7.3148936,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Plumas,6063,CO,6063,Overall,poverty,poverty_Overall,UL95,15.3170213,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Riverside,6065,CO,6065,Overall,poverty,poverty_Overall,UL95,13.8765957,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sacramento,6067,CO,6067,Overall,poverty,poverty_Overall,UL95,14.4957447,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Benito,6069,CO,6069,Overall,poverty,poverty_Overall,UL95,14.6787234,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Bernardino,6071,CO,6071,Overall,poverty,poverty_Overall,UL95,15.2765957,Desert
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Diego,6073,CO,6073,Overall,poverty,poverty_Overall,UL95,12.6574468,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Francisco,6075,CO,6075,Overall,poverty,poverty_Overall,UL95,12.3765957,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Joaquin,6077,CO,6077,Overall,poverty,poverty_Overall,UL95,16.5957447,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Luis Obispo,6079,CO,6079,Overall,poverty,poverty_Overall,UL95,13.9723404,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",San Mateo,6081,CO,6081,Overall,poverty,poverty_Overall,UL95,7.4765957,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Barbara,6083,CO,6083,Overall,poverty,poverty_Overall,UL95,15.1340426,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Clara,6085,CO,6085,Overall,poverty,poverty_Overall,UL95,9.2574468,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Santa Cruz,6087,CO,6087,Overall,poverty,poverty_Overall,UL95,13.6531915,Central Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Shasta,6089,CO,6089,Overall,poverty,poverty_Overall,UL95,17.8106383,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sierra,6091,CO,6091,Overall,poverty,poverty_Overall,UL95,16.9765957,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Siskiyou,6093,CO,6093,Overall,poverty,poverty_Overall,UL95,18.887234,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Solano,6095,CO,6095,Overall,poverty,poverty_Overall,UL95,11.2340426,Bay Area
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sonoma,6097,CO,6097,Overall,poverty,poverty_Overall,UL95,11.0148936,Bay Area
