"def","county","geotypv","geotype","COUNTYFI_1","strata","ind","ind_strt","metric","value","climReg"
"Number of Violent Crimes per 1,000 Population","Imperial",6025,"CO","06025","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Desert"
"Number of Violent Crimes per 1,000 Population","Inyo",6027,"CO","06027","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Southeast Sierra"
"Number of Violent Crimes per 1,000 Population","Kern",6029,"CO","06029","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Southern Central Valley"
"Number of Violent Crimes per 1,000 Population","Kings",6031,"CO","06031","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Southern Central Valley"
"Number of Violent Crimes per 1,000 Population","Lake",6033,"CO","06033","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Coast"
"Number of Violent Crimes per 1,000 Population","Lassen",6035,"CO","06035","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North"
"Number of Violent Crimes per 1,000 Population","Los Angeles",6037,"CO","06037","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"South Coast"
"Number of Violent Crimes per 1,000 Population","Madera",6039,"CO","06039","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Marin",6041,"CO","06041","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Mariposa",6043,"CO","06043","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Mendocino",6045,"CO","06045","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Coast"
"Number of Violent Crimes per 1,000 Population","Merced",6047,"CO","06047","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Modoc",6049,"CO","06049","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North"
"Number of Violent Crimes per 1,000 Population","Mono",6051,"CO","06051","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Southeast Sierra"
"Number of Violent Crimes per 1,000 Population","Monterey",6053,"CO","06053","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Central Coast"
"Number of Violent Crimes per 1,000 Population","Napa",6055,"CO","06055","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Nevada",6057,"CO","06057","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Orange",6059,"CO","06059","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"South Coast"
"Number of Violent Crimes per 1,000 Population","Placer",6061,"CO","06061","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Plumas",6063,"CO","06063","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Riverside",6065,"CO","06065","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Desert"
"Number of Violent Crimes per 1,000 Population","Sacramento",6067,"CO","06067","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","San Benito",6069,"CO","06069","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Central Coast"
"Number of Violent Crimes per 1,000 Population","San Bernardino",6071,"CO","06071","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Desert"
"Number of Violent Crimes per 1,000 Population","San Diego",6073,"CO","06073","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"South Coast"
"Number of Violent Crimes per 1,000 Population","San Francisco",6075,"CO","06075","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Bay Area"
"Number of Violent Crimes per 1,000 Population","San Joaquin",6077,"CO","06077","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","San Luis Obispo",6079,"CO","06079","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Central Coast"
"Number of Violent Crimes per 1,000 Population","San Mateo",6081,"CO","06081","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Santa Barbara",6083,"CO","06083","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Central Coast"
"Number of Violent Crimes per 1,000 Population","Santa Clara",6085,"CO","06085","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Santa Cruz",6087,"CO","06087","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Central Coast"
"Number of Violent Crimes per 1,000 Population","Shasta",6089,"CO","06089","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North"
"Number of Violent Crimes per 1,000 Population","Sierra",6091,"CO","06091","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Siskiyou",6093,"CO","06093","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North"
"Number of Violent Crimes per 1,000 Population","Solano",6095,"CO","06095","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Sonoma",6097,"CO","06097","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Bay Area"
"Number of Violent Crimes per 1,000 Population","Stanislaus",6099,"CO","06099","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Sutter",6101,"CO","06101","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Tehama",6103,"CO","06103","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Trinity",6105,"CO","06105","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North"
"Number of Violent Crimes per 1,000 Population","Tulare",6107,"CO","06107","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Southern Central Valley"
"Number of Violent Crimes per 1,000 Population","Tuolumne",6109,"CO","06109","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"North Sierra"
"Number of Violent Crimes per 1,000 Population","Ventura",6111,"CO","06111","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"South Coast"
"Number of Violent Crimes per 1,000 Population","Yolo",6113,"CO","06113","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Number of Violent Crimes per 1,000 Population","Yuba",6115,"CO","06115","ViolentCrime","crime","crime_ViolentCrime","numratr",11739,"Northern Central Valley"
"Percent of population with a disability","Alameda",6001,"CO","06001","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Alpine",6003,"CO","06003","mental","disability","disability_mental","numratr",52805,"Southeast Sierra"
"Percent of population with a disability","Amador",6005,"CO","06005","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Butte",6007,"CO","06007","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Calaveras",6009,"CO","06009","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Colusa",6011,"CO","06011","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Contra Costa",6013,"CO","06013","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Del Norte",6015,"CO","06015","mental","disability","disability_mental","numratr",52805,"North Coast"
"Percent of population with a disability","El Dorado",6017,"CO","06017","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Fresno",6019,"CO","06019","mental","disability","disability_mental","numratr",52805,"Southern Central Valley"
"Percent of population with a disability","Glenn",6021,"CO","06021","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Humboldt",6023,"CO","06023","mental","disability","disability_mental","numratr",52805,"North Coast"
"Percent of population with a disability","Imperial",6025,"CO","06025","mental","disability","disability_mental","numratr",52805,"Desert"
"Percent of population with a disability","Inyo",6027,"CO","06027","mental","disability","disability_mental","numratr",52805,"Southeast Sierra"
"Percent of population with a disability","Kern",6029,"CO","06029","mental","disability","disability_mental","numratr",52805,"Southern Central Valley"
"Percent of population with a disability","Kings",6031,"CO","06031","mental","disability","disability_mental","numratr",52805,"Southern Central Valley"
"Percent of population with a disability","Lake",6033,"CO","06033","mental","disability","disability_mental","numratr",52805,"North Coast"
"Percent of population with a disability","Lassen",6035,"CO","06035","mental","disability","disability_mental","numratr",52805,"North"
"Percent of population with a disability","Los Angeles",6037,"CO","06037","mental","disability","disability_mental","numratr",52805,"South Coast"
"Percent of population with a disability","Madera",6039,"CO","06039","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Marin",6041,"CO","06041","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Mariposa",6043,"CO","06043","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Mendocino",6045,"CO","06045","mental","disability","disability_mental","numratr",52805,"North Coast"
"Percent of population with a disability","Merced",6047,"CO","06047","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Modoc",6049,"CO","06049","mental","disability","disability_mental","numratr",52805,"North"
"Percent of population with a disability","Mono",6051,"CO","06051","mental","disability","disability_mental","numratr",52805,"Southeast Sierra"
"Percent of population with a disability","Monterey",6053,"CO","06053","mental","disability","disability_mental","numratr",52805,"Central Coast"
"Percent of population with a disability","Napa",6055,"CO","06055","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Nevada",6057,"CO","06057","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Orange",6059,"CO","06059","mental","disability","disability_mental","numratr",52805,"South Coast"
"Percent of population with a disability","Placer",6061,"CO","06061","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Plumas",6063,"CO","06063","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Riverside",6065,"CO","06065","mental","disability","disability_mental","numratr",52805,"Desert"
"Percent of population with a disability","Sacramento",6067,"CO","06067","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","San Benito",6069,"CO","06069","mental","disability","disability_mental","numratr",52805,"Central Coast"
"Percent of population with a disability","San Bernardino",6071,"CO","06071","mental","disability","disability_mental","numratr",52805,"Desert"
"Percent of population with a disability","San Diego",6073,"CO","06073","mental","disability","disability_mental","numratr",52805,"South Coast"
"Percent of population with a disability","San Francisco",6075,"CO","06075","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","San Joaquin",6077,"CO","06077","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","San Luis Obispo",6079,"CO","06079","mental","disability","disability_mental","numratr",52805,"Central Coast"
"Percent of population with a disability","San Mateo",6081,"CO","06081","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Santa Barbara",6083,"CO","06083","mental","disability","disability_mental","numratr",52805,"Central Coast"
"Percent of population with a disability","Santa Clara",6085,"CO","06085","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Santa Cruz",6087,"CO","06087","mental","disability","disability_mental","numratr",52805,"Central Coast"
"Percent of population with a disability","Shasta",6089,"CO","06089","mental","disability","disability_mental","numratr",52805,"North"
"Percent of population with a disability","Sierra",6091,"CO","06091","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Siskiyou",6093,"CO","06093","mental","disability","disability_mental","numratr",52805,"North"
"Percent of population with a disability","Solano",6095,"CO","06095","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Sonoma",6097,"CO","06097","mental","disability","disability_mental","numratr",52805,"Bay Area"
"Percent of population with a disability","Stanislaus",6099,"CO","06099","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Sutter",6101,"CO","06101","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Tehama",6103,"CO","06103","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Trinity",6105,"CO","06105","mental","disability","disability_mental","numratr",52805,"North"
"Percent of population with a disability","Tulare",6107,"CO","06107","mental","disability","disability_mental","numratr",52805,"Southern Central Valley"
"Percent of population with a disability","Tuolumne",6109,"CO","06109","mental","disability","disability_mental","numratr",52805,"North Sierra"
"Percent of population with a disability","Ventura",6111,"CO","06111","mental","disability","disability_mental","numratr",52805,"South Coast"
"Percent of population with a disability","Yolo",6113,"CO","06113","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Yuba",6115,"CO","06115","mental","disability","disability_mental","numratr",52805,"Northern Central Valley"
"Percent of population with a disability","Alameda",6001,"CO","06001","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Alpine",6003,"CO","06003","physical","disability","disability_physical","numratr",74141,"Southeast Sierra"
"Percent of population with a disability","Amador",6005,"CO","06005","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Butte",6007,"CO","06007","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Calaveras",6009,"CO","06009","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Colusa",6011,"CO","06011","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Contra Costa",6013,"CO","06013","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Del Norte",6015,"CO","06015","physical","disability","disability_physical","numratr",74141,"North Coast"
"Percent of population with a disability","El Dorado",6017,"CO","06017","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Fresno",6019,"CO","06019","physical","disability","disability_physical","numratr",74141,"Southern Central Valley"
"Percent of population with a disability","Glenn",6021,"CO","06021","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Humboldt",6023,"CO","06023","physical","disability","disability_physical","numratr",74141,"North Coast"
"Percent of population with a disability","Imperial",6025,"CO","06025","physical","disability","disability_physical","numratr",74141,"Desert"
"Percent of population with a disability","Inyo",6027,"CO","06027","physical","disability","disability_physical","numratr",74141,"Southeast Sierra"
"Percent of population with a disability","Kern",6029,"CO","06029","physical","disability","disability_physical","numratr",74141,"Southern Central Valley"
"Percent of population with a disability","Kings",6031,"CO","06031","physical","disability","disability_physical","numratr",74141,"Southern Central Valley"
"Percent of population with a disability","Lake",6033,"CO","06033","physical","disability","disability_physical","numratr",74141,"North Coast"
"Percent of population with a disability","Lassen",6035,"CO","06035","physical","disability","disability_physical","numratr",74141,"North"
"Percent of population with a disability","Los Angeles",6037,"CO","06037","physical","disability","disability_physical","numratr",74141,"South Coast"
"Percent of population with a disability","Madera",6039,"CO","06039","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Marin",6041,"CO","06041","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Mariposa",6043,"CO","06043","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Mendocino",6045,"CO","06045","physical","disability","disability_physical","numratr",74141,"North Coast"
"Percent of population with a disability","Merced",6047,"CO","06047","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Modoc",6049,"CO","06049","physical","disability","disability_physical","numratr",74141,"North"
"Percent of population with a disability","Mono",6051,"CO","06051","physical","disability","disability_physical","numratr",74141,"Southeast Sierra"
"Percent of population with a disability","Monterey",6053,"CO","06053","physical","disability","disability_physical","numratr",74141,"Central Coast"
"Percent of population with a disability","Napa",6055,"CO","06055","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Nevada",6057,"CO","06057","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Orange",6059,"CO","06059","physical","disability","disability_physical","numratr",74141,"South Coast"
"Percent of population with a disability","Placer",6061,"CO","06061","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Plumas",6063,"CO","06063","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Riverside",6065,"CO","06065","physical","disability","disability_physical","numratr",74141,"Desert"
"Percent of population with a disability","Sacramento",6067,"CO","06067","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","San Benito",6069,"CO","06069","physical","disability","disability_physical","numratr",74141,"Central Coast"
"Percent of population with a disability","San Bernardino",6071,"CO","06071","physical","disability","disability_physical","numratr",74141,"Desert"
"Percent of population with a disability","San Diego",6073,"CO","06073","physical","disability","disability_physical","numratr",74141,"South Coast"
"Percent of population with a disability","San Francisco",6075,"CO","06075","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","San Joaquin",6077,"CO","06077","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","San Luis Obispo",6079,"CO","06079","physical","disability","disability_physical","numratr",74141,"Central Coast"
"Percent of population with a disability","San Mateo",6081,"CO","06081","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Santa Barbara",6083,"CO","06083","physical","disability","disability_physical","numratr",74141,"Central Coast"
"Percent of population with a disability","Santa Clara",6085,"CO","06085","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Santa Cruz",6087,"CO","06087","physical","disability","disability_physical","numratr",74141,"Central Coast"
"Percent of population with a disability","Shasta",6089,"CO","06089","physical","disability","disability_physical","numratr",74141,"North"
"Percent of population with a disability","Sierra",6091,"CO","06091","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Siskiyou",6093,"CO","06093","physical","disability","disability_physical","numratr",74141,"North"
"Percent of population with a disability","Solano",6095,"CO","06095","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Sonoma",6097,"CO","06097","physical","disability","disability_physical","numratr",74141,"Bay Area"
"Percent of population with a disability","Stanislaus",6099,"CO","06099","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Sutter",6101,"CO","06101","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Tehama",6103,"CO","06103","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Trinity",6105,"CO","06105","physical","disability","disability_physical","numratr",74141,"North"
"Percent of population with a disability","Tulare",6107,"CO","06107","physical","disability","disability_physical","numratr",74141,"Southern Central Valley"
"Percent of population with a disability","Tuolumne",6109,"CO","06109","physical","disability","disability_physical","numratr",74141,"North Sierra"
"Percent of population with a disability","Ventura",6111,"CO","06111","physical","disability","disability_physical","numratr",74141,"South Coast"
"Percent of population with a disability","Yolo",6113,"CO","06113","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Yuba",6115,"CO","06115","physical","disability","disability_physical","numratr",74141,"Northern Central Valley"
"Percent of population with a disability","Alameda",6001,"CO","06001","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Alpine",6003,"CO","06003","total","disability","disability_total","numratr",138141,"Southeast Sierra"
"Percent of population with a disability","Amador",6005,"CO","06005","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Butte",6007,"CO","06007","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Calaveras",6009,"CO","06009","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Colusa",6011,"CO","06011","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Contra Costa",6013,"CO","06013","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Del Norte",6015,"CO","06015","total","disability","disability_total","numratr",138141,"North Coast"
"Percent of population with a disability","El Dorado",6017,"CO","06017","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Fresno",6019,"CO","06019","total","disability","disability_total","numratr",138141,"Southern Central Valley"
"Percent of population with a disability","Glenn",6021,"CO","06021","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Humboldt",6023,"CO","06023","total","disability","disability_total","numratr",138141,"North Coast"
"Percent of population with a disability","Imperial",6025,"CO","06025","total","disability","disability_total","numratr",138141,"Desert"
"Percent of population with a disability","Inyo",6027,"CO","06027","total","disability","disability_total","numratr",138141,"Southeast Sierra"
"Percent of population with a disability","Kern",6029,"CO","06029","total","disability","disability_total","numratr",138141,"Southern Central Valley"
"Percent of population with a disability","Kings",6031,"CO","06031","total","disability","disability_total","numratr",138141,"Southern Central Valley"
"Percent of population with a disability","Lake",6033,"CO","06033","total","disability","disability_total","numratr",138141,"North Coast"
"Percent of population with a disability","Lassen",6035,"CO","06035","total","disability","disability_total","numratr",138141,"North"
"Percent of population with a disability","Los Angeles",6037,"CO","06037","total","disability","disability_total","numratr",138141,"South Coast"
"Percent of population with a disability","Madera",6039,"CO","06039","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Marin",6041,"CO","06041","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Mariposa",6043,"CO","06043","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Mendocino",6045,"CO","06045","total","disability","disability_total","numratr",138141,"North Coast"
"Percent of population with a disability","Merced",6047,"CO","06047","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Modoc",6049,"CO","06049","total","disability","disability_total","numratr",138141,"North"
"Percent of population with a disability","Mono",6051,"CO","06051","total","disability","disability_total","numratr",138141,"Southeast Sierra"
"Percent of population with a disability","Monterey",6053,"CO","06053","total","disability","disability_total","numratr",138141,"Central Coast"
"Percent of population with a disability","Napa",6055,"CO","06055","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Nevada",6057,"CO","06057","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Orange",6059,"CO","06059","total","disability","disability_total","numratr",138141,"South Coast"
"Percent of population with a disability","Placer",6061,"CO","06061","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Plumas",6063,"CO","06063","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Riverside",6065,"CO","06065","total","disability","disability_total","numratr",138141,"Desert"
"Percent of population with a disability","Sacramento",6067,"CO","06067","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","San Benito",6069,"CO","06069","total","disability","disability_total","numratr",138141,"Central Coast"
"Percent of population with a disability","San Bernardino",6071,"CO","06071","total","disability","disability_total","numratr",138141,"Desert"
"Percent of population with a disability","San Diego",6073,"CO","06073","total","disability","disability_total","numratr",138141,"South Coast"
"Percent of population with a disability","San Francisco",6075,"CO","06075","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","San Joaquin",6077,"CO","06077","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","San Luis Obispo",6079,"CO","06079","total","disability","disability_total","numratr",138141,"Central Coast"
"Percent of population with a disability","San Mateo",6081,"CO","06081","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Santa Barbara",6083,"CO","06083","total","disability","disability_total","numratr",138141,"Central Coast"
"Percent of population with a disability","Santa Clara",6085,"CO","06085","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Santa Cruz",6087,"CO","06087","total","disability","disability_total","numratr",138141,"Central Coast"
"Percent of population with a disability","Shasta",6089,"CO","06089","total","disability","disability_total","numratr",138141,"North"
"Percent of population with a disability","Sierra",6091,"CO","06091","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Siskiyou",6093,"CO","06093","total","disability","disability_total","numratr",138141,"North"
"Percent of population with a disability","Solano",6095,"CO","06095","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Sonoma",6097,"CO","06097","total","disability","disability_total","numratr",138141,"Bay Area"
"Percent of population with a disability","Stanislaus",6099,"CO","06099","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Sutter",6101,"CO","06101","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Tehama",6103,"CO","06103","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Trinity",6105,"CO","06105","total","disability","disability_total","numratr",138141,"North"
"Percent of population with a disability","Tulare",6107,"CO","06107","total","disability","disability_total","numratr",138141,"Southern Central Valley"
"Percent of population with a disability","Tuolumne",6109,"CO","06109","total","disability","disability_total","numratr",138141,"North Sierra"
"Percent of population with a disability","Ventura",6111,"CO","06111","total","disability","disability_total","numratr",138141,"South Coast"
"Percent of population with a disability","Yolo",6113,"CO","06113","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"Percent of population with a disability","Yuba",6115,"CO","06115","total","disability","disability_total","numratr",138141,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Alameda",6001,"CO","06001","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Alpine",6003,"CO","06003","2006-2010","education","education_2006-2010","numratr",854670.64,"Southeast Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Amador",6005,"CO","06005","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Butte",6007,"CO","06007","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Calaveras",6009,"CO","06009","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Colusa",6011,"CO","06011","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Contra Costa",6013,"CO","06013","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Del Norte",6015,"CO","06015","2006-2010","education","education_2006-2010","numratr",854670.64,"North Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","El Dorado",6017,"CO","06017","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Fresno",6019,"CO","06019","2006-2010","education","education_2006-2010","numratr",854670.64,"Southern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Glenn",6021,"CO","06021","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Humboldt",6023,"CO","06023","2006-2010","education","education_2006-2010","numratr",854670.64,"North Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Imperial",6025,"CO","06025","2006-2010","education","education_2006-2010","numratr",854670.64,"Desert"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Inyo",6027,"CO","06027","2006-2010","education","education_2006-2010","numratr",854670.64,"Southeast Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Kern",6029,"CO","06029","2006-2010","education","education_2006-2010","numratr",854670.64,"Southern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Kings",6031,"CO","06031","2006-2010","education","education_2006-2010","numratr",854670.64,"Southern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Lake",6033,"CO","06033","2006-2010","education","education_2006-2010","numratr",854670.64,"North Coast"
